GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
3	rs9271919	6	32597095	rs9271947	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	Blood urea nitrogen levels	344,052 European ancestry individuals, 148,767 East Asian ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9271947-T	rs9271947	0	9271947	intron_variant	0	NR	5E-12	11.301029995664		0.0142	[0.01-0.018] unit increase	Affymetrix, Illumina [20538307] (imputed)	N
3	rs35597309	6	32597341	rs114798579	2020-03-02	31361310	Johansson A	2019-07-30	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/31361310	Genome-wide association analysis of 350 000 Caucasians from the UK Biobank identifies novel loci for asthma, hay fever and eczema.	Asthma	41,926 European ancestry cases, 239,773 European ancestry controls	10,365 cases, 16,100 controls	6p21.32	NR	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs114798579-?	rs114798579	0	114798579	intron_variant	0	NR	7E-19	18.1549019599857	(conditional)	NA		Affymetrix [15688218] (imputed)	N
3	rs11757500	6	32597914	rs11754858	2023-05-31	36764567	Davyson E	2023-02-09	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/36764567	Metabolomic Investigation of Major Depressive Disorder Identifies a Potentially Causal Association With Polyunsaturated Fatty Acids.	Phospholipids to total lipids in medium HDL percentage (UKB data field 23639)	88,329 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs11754858-A	rs11754858	0	11754858	intron_variant	0	0.0411639	9E-11	10.0457574905607		0.0754708	[0.053-0.098] unit increase	NR [16366144] (imputed)	N
3	rs78496075	6	32598028	rs146668528	2019-04-12	29785011	Zhu Z	2018-05-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29785011	A genome-wide cross-trait analysis from UK Biobank highlights the shared genetic architecture of asthma and allergic diseases.	Allergic disease (asthma, hay fever or eczema)	25,685 European ancestry allergic diseases cases, 76,768 European ancestry controls	NA	6p21.32	HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs146668528-?	rs146668528	0	146668528	intron_variant	0	NR	5E-12	11.301029995664		1.1904762	[1.12-1.25]	Affymetrix [74888535] (imputed)	N
3	rs2856437	6	32598090	rs1281943	2021-08-24	34021172	Christakoudi S	2021-05-21	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/34021172	GWAS of allometric body-shape indices in UK Biobank identifies loci suggesting associations with morphogenesis, organogenesis, adrenal cell renewal and cancer.	A body shape index	219,872 British ancestry women	NA	6p21.32	HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs1281943-C	rs1281943	0	1281943	intron_variant	0	NR	2E-10	9.69897000433602		0.0328506	[0.023-0.043] unit increase	Affymetrix [321169] (imputed)	N
3	rs9271919	6	32599487	rs9272071	2022-01-31	33143745	Andlauer TFM	2020-11-04	BMC Med	www.ncbi.nlm.nih.gov/pubmed/33143745	Treatment- and population-specific genetic risk factors for anti-drug antibodies against interferon-beta: a GWAS.	Binding antibody response to interferon beta therapy in multiple sclerosis (antibody levels; all treatment preparations)	up to 2,000 German and Swedish ancestry individuals	up to 757 German and Swedish ancestry individuals	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9272071-C	rs9272071	0	9272071	intron_variant	0	0.32	5E-18	17.301029995664		0.22615278	[-0.17--0.28] unit decrease	Illumina [8550834] (imputed)	N
3	rs9271919	6	32599999	rs9272105	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Nonatopic asthma	28,862 European ancestry cases, 422,048 European ancestry controls	NA	6p21.32	NR	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9272105-?	rs9272105	0	9272105	intron_variant	0	NR	5E-12	11.301029995664		NA		Affymetrix [~ 8270000] (imputed)	N
3	rs9271919	6	32599999	rs9272105	2011-05-25	21502966	Weber F	2011-04-19	Pharmacogenomics J	www.ncbi.nlm.nih.gov/pubmed/21502966	Single-nucleotide polymorphisms in HLA- and non-HLA genes associated with the development of antibodies to interferon-β therapy in multiple sclerosis patients.	Response to interferon beta therapy	178 European ancestry antibody-positive individuals, 184 European ancestry antibody-negative individuals	350 European ancestry antibody-positive individuals, 468 European ancestry antibody-negative individuals	6p21.32	HLA-DRB1, HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9272105-A	rs9272105	0	9272105	intron_variant	0	0.44	4E-10	9.39794000867204		0.26	[NR] unit increase	Illumina [~ 317000]	N
3	rs9271919	6	32599999	rs9272105	2012-09-20	22807686	Li S	2012-07-12	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22807686	GWAS identifies novel susceptibility loci on 6p21.32 and 21q21.3 for hepatocellular carcinoma in chronic hepatitis B virus carriers.	Hepatocellular carcinoma	1,538 Han Chinese ancestry HBV-positive HCC cases, 1,465 Han Chinese ancestry chronic HBV carriers	4,431 Han Chinese ancestry HBV-positive HCC cases, 4,725 Han Chinese ancestry chronic HBV carriers	6p21.32	HLA-DRB1, HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9272105-A	rs9272105	0	9272105	intron_variant	0	0.45	5E-22	21.301029995664		1.28	[1.22-1.35]	NR [523663]	N
3	rs9271919	6	32599999	HLA_DRB1_0901; HLA_DRB1_0405; rs9272105	2012-09-20	22807686	Li S	2012-07-12	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22807686	GWAS identifies novel susceptibility loci on 6p21.32 and 21q21.3 for hepatocellular carcinoma in chronic hepatitis B virus carriers.	Hepatocellular carcinoma	1,538 Han Chinese ancestry HBV-positive HCC cases, 1,465 Han Chinese ancestry chronic HBV carriers	4,431 Han Chinese ancestry HBV-positive HCC cases, 4,725 Han Chinese ancestry chronic HBV carriers	6p21.32	HLA_DRB1, HLA_DQA1	No mapped genes; No mapped genes; HLA-DQA1				NA	NA	HLA_DRB1_0901-?; HLA_DRB1_0405-?; rs9272105-A	HLA_DRB1_0901; HLA_DRB1_0405; rs9272105	0	NA	intron_variant	NA	NR	2E-7	6.69897000433602		1.32	[1.19-1.46]	NR [523663]	N
3	rs1049213	6	32600003	rs3104376	2017-10-09	28199695	Jones AV	2017-04-01	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/28199695	GWAS of self-reported mosquito bite size, itch intensity and attractiveness to mosquitoes implicates immune-related predisposition loci.	Itch intensity from mosquito bite	84,724 European ancestry individuals	NA	6p21.32	Intergenic	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs3104376-T	rs3104376	0	3104376	intron_variant	0	NR	2E-28	27.698970004336		0.0514741	[0.042-0.061] unit increase	Illumina [13520550] (imputed)	N
3	rs28407950	6	32600057	rs35242582	2017-05-11	28029757	Merkel PA	2016-12-28	Arthritis Rheumatol	www.ncbi.nlm.nih.gov/pubmed/28029757	Identification of Functional and Expression Polymorphisms Associated With Risk for Antineutrophil Cytoplasmic Autoantibody-Associated Vasculitis.	Antineutrophil cytoplasmic antibody-associated vasculitis	1,015 European ancestry granulomatosis with polyangiitis cases, 206 European ancestry microscopic polyangiitis cases, 3,258 European ancestry controls.	541 European ancestry granulomatosis with polyangiitis cases, 30 European ancestry microscopic polyangiitis cases, 1,465 European ancestry controls.	6p21.32	HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs35242582-A	rs35242582	0	35242582	intron_variant	0	0.74	6E-23	22.2218487496164		1.6	1.46-1.76	Affymetrix [at least 333035] (imputed)	N
3	rs9271919	6	32600404	rs9272116	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Creatinine levels	110,051 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9272116-T	rs9272116	0	9272116	intron_variant	0	0.506915	1E-15	15		0.0282801	[0.021-0.035] unit decrease	NR [11722792] (imputed)	N
3	rs9271919	6	32600411	rs115151282	2018-07-28	29403010	Kanai M	2018-02-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29403010	Genetic analysis of quantitative traits in the Japanese population links cell types to complex human diseases.	Creatinine levels	142,097 Japanese ancestry individuals	NA	6p21.32	HLA-DRB1, HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs115151282-?	rs115151282	1	9272117	intron_variant	0	NR	2E-10	9.69897000433602		0.02839	[0.02-0.037] unit increase novel	Illumina [6108953] (imputed)	N
3	rs9271919	6	32600803	rs9272143	2013-07-01	23482656	Chen D	2013-03-12	J Natl Cancer Inst	www.ncbi.nlm.nih.gov/pubmed/23482656	Genome-wide association study of susceptibility loci for cervical cancer.	Cervical cancer	1,034 European ancestry cases, 3,948 European ancestry controls	1,140 European ancestry cases, 1,058 European ancestry controls	6p21.32	HLA-DRB1, HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9272143-?	rs9272143	0	9272143	intron_variant	0	NR	3E-22	21.5228787452803		1.49	[1.37-1.61]	Illumina [632668]	N
3	rs9271919	6	32600803	rs9272143	2017-10-03	28806749	Leo PJ	2017-08-14	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28806749	Defining the genetic susceptibility to cervical neoplasia-A genome-wide association study.	Cervical cancer	2,866 European ancestry cases, 6,481 European ancestry controls	NA	6p21.32	HLA-DRB1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs9272143-?	rs9272143	0	9272143	intron_variant	0	NR	5E-15	14.301029995664		1.3513513	[NR]	Illumina [10863230] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2020-07-21	32203549	Richardson TG	2020-03-23	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/32203549	Evaluating the relationship between circulating lipoprotein lipids and apolipoproteins with risk of coronary heart disease: A multivariable Mendelian randomisation analysis.	Apolipoprotein B levels	439,214 European ancestry individuals	NA	6p21.32	HLA-DQA1	HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.804518	1E-38	38		0.0349134	[0.03-0.04] unit decrease	Affymetrix [NR] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of LDL particles	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	2E-22	21.698970004336		0.0522239	[0.042-0.063] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Ratio of apolipoprotein B to apolipoprotein A1 levels	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	6E-19	18.2218487496164		0.0468108	[0.036-0.057] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of large LDL particles	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	2E-23	22.698970004336		0.0532642	[0.043-0.064] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Remnant cholesterol (non-HDL, non-LDL -cholesterol)	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	8E-20	19.0969100130081		0.0484938	[0.038-0.059] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Cholesterol levels in medium VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	4E-24	23.397940008672		0.0541049	[0.044-0.065] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Cholesteryl ester levels in VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	4E-26	25.397940008672		0.0566218	[0.046-0.067] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Free cholesterol levels in very small VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	2E-21	20.698970004336		0.0496998	[0.039-0.06] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Phospholipid levels in very small VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	1E-22	22		0.0513513	[0.041-0.062] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Apolipoprotein B levels	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	4E-22	21.397940008672		0.0517157	[0.041-0.062] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Total lipid levels in very small VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	4E-21	20.397940008672		0.0493811	[0.039-0.06] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Cholesterol levels in very small VLDL	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	1E-17	17		0.0444632	[0.034-0.055] unit decrease	NR [11722792] (imputed)	N
3	rs28407950	6	32601288	rs72848251	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Concentration of very small VLDL particles	115,082 European ancestry individuals	NA	6p21.32		HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1, HLA-DQA1			ENSG00000232062, ENSG00000206305, ENSG00000236418, ENSG00000228284, ENSG00000225890, ENSG00000196735	NA	NA	rs72848251-G	rs72848251	0	72848251	intron_variant	0	0.805325	2E-20	19.698970004336		0.048766	[0.038-0.059] unit decrease	NR [11722792] (imputed)	N
